video Id,Video Name,Channel,Comment,Like Count,Reply Count,Commented Date
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,"Damn, the way you simplify AI-generated videos is amazing. Speaking of simplifying, Mystrika has taken my cold emailing game up a notch. The ability to A/B test with 26 variations is insane, plus, they are super affordable starting at $19/month. Anyone who is serious about cold emails should consider it. By the way, any chance you will do a breakdown of cold email tools next?",0,0,2024-06-16T17:53:13Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Mere pass photo hai product ke apna hi product hai kese hoga,0,0,2024-06-16T08:31:16Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Thank you bro it was helpful,1,1,2024-06-10T07:33:10Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Hlo sir<br>Kya aap meri help kr sakte h btaker ki clothing model pr kese fix kre,0,0,2024-06-02T12:35:25Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,ek me water mark hai,0,1,2024-05-20T02:10:45Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Sir is mein Mera link hi nahi lag Raha please help,0,1,2024-05-19T16:23:29Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,"Bhavesh, awesome content as always! Have you heard about DoYouMail? It is a fantastic solution for scaling up cold email outreach. Unlimited emails, domains, and inboxes with top-notch deliverability. You should make a video about it!",0,0,2024-05-16T04:28:27Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,2X speed😭,0,0,2024-05-06T18:25:14Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Amazon ka nhi leta hai link,0,0,2024-04-14T06:44:21Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Very informative video nice continue karo💝❤️,0,1,2024-04-12T17:28:36Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Youtube video p copyright ajyga isse to or ai se to monitize b nhi hoga,1,2,2024-04-11T13:19:17Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,"Love your content, Bhavesh! Have you explored Mystrika? Using it, you can close more deals as it allows unlimited sending addresses, making campaign management a piece of cake. Its automatic bounce detection and comprehensive analytics made my cold email experience next level.",0,0,2024-04-05T23:28:12Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Part 2 please 🙏🏼🥺,0,0,2024-04-04T16:16:00Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,dekhte hai,0,0,2024-03-25T08:23:08Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Best of lucky for your business 🖇️✅,0,0,2024-03-24T06:48:44Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Bhai product shopyfy pe na ho to,0,1,2024-03-02T10:52:20Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Bhai Amazon ki Liye Kuch bata dy,0,0,2024-03-02T10:32:55Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,1000 marketing problems one solution bhavesh,6,1,2024-02-26T14:23:23Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Bro amazon  product ta na accept kortese na  1st website e,0,0,2024-02-24T15:00:54Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Download nhi ho rha,0,0,2024-01-27T04:29:18Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Any one form india,1,0,2024-01-15T09:02:57Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Bahut aacha Bhai ❤,0,1,2024-01-10T07:05:05Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Can we make videos for Amazon on this AI,0,0,2024-01-03T02:54:24Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Watermark kaise nikale??,1,0,2023-12-03T10:58:02Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Bhi pls website link,0,0,2023-11-07T18:15:46Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,"Important h video, like kr diya",8,0,2023-11-01T10:03:52Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,👍,0,0,2023-10-15T13:03:23Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,In the first website link. The link of only Shopify products is accepted.,13,0,2023-10-05T11:56:34Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Stay blessed<br>May your all wishes come true,3,0,2023-10-01T22:59:15Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,How to remove oxolo watermark,0,0,2023-09-18T07:13:08Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Wah bhai mast video,4,0,2023-09-04T14:08:27Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,please share me the these videos.1 how to make video in hindi using ai<br>2 how to crop and editing.please share me the link in these videos it&#39;s my humbly request to you,0,2,2023-08-31T18:44:40Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,thank u sir ur one of the best,1,0,2023-08-25T15:10:39Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,bhy 15 credit mil re free m ek video m 5 credit jare oxolo m btae,0,0,2023-08-25T13:44:36Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,isme koi copyright to nhi ayega?,0,1,2023-08-25T13:39:00Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Oxolo website phone me using karsaktehe ke,0,1,2023-08-16T18:13:34Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Vaiya aise video  phone se karsaktehe ke,0,0,2023-08-16T18:07:59Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Nice. Thank you.,3,0,2023-07-24T05:52:04Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Oxolo,0,0,2023-07-23T04:33:51Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,"Thanks Bhai , yeh le mera dil😅",3,1,2023-07-12T08:17:04Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Awesome ❤,2,0,2023-06-12T06:54:46Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Awesome sirr ❤❤,1,0,2023-05-14T15:10:03Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Digistore k leye kar sakty ha?,0,1,2023-05-13T13:32:16Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Sir clickBank  ka hoga kyaa,0,2,2023-05-08T11:21:25Z
4ntqk-547Ko,Turn Any Affiliate Products to Ai Generated Video In One Click | Create Animated Marketing Videos,Growith Bhavesh,Zaberdst 👌,2,1,2023-05-08T08:14:04Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Nice word❤,0,0,2024-04-25T13:39:24Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"It&#39;s so creative, and the background is great",0,0,2024-03-29T06:52:14Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"What’s the song title for <a href=""https://www.youtube.com/watch?v=F8v1SONcdsU&amp;t=370"">6:10</a> 😂",0,0,2023-11-29T23:40:56Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Come back and do more iPhone edits Broski.,0,0,2023-11-14T14:09:10Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,HI! how do you make audios like that?,0,0,2023-10-14T12:58:47Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,where do you get the audio jingle from?,0,0,2023-10-10T20:07:24Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,What app did you use for editing,0,0,2023-09-22T11:54:43Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Hey, this is Vedant Patel the founder of &quot;The CEO&quot; hair care which manufactures an all natural hair styling gel for men, and I wanted to ask you if you would be willing to help us make a product video for our Kickstarter campaign!!",0,0,2023-09-18T16:59:48Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Whoa what chemicals did you use for the smoke effect? What an amazing video!,0,0,2023-09-14T10:38:21Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,What application did you use for editing videos?,0,0,2023-08-11T13:47:32Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Final footage is badass u just forgot the sound of the can opening .. then it would’ve been home run,0,0,2023-08-10T20:14:58Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,How did you edit it?,0,0,2023-07-29T01:33:06Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,That&#39;s insane. You have serious skills my dude. Do you do freelance work by any chance?,0,0,2023-07-13T03:50:44Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,It’s 3am here…what’s the time for you,1,0,2023-04-13T05:53:58Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,That was really cool 😎,0,0,2023-04-09T18:02:15Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"You&#39;re so talented and creative! Well done, new sub.",0,0,2023-04-03T23:55:55Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Hi, may I know what video editing software do you use?",0,0,2023-02-09T17:08:03Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"<a href=""https://www.youtube.com/watch?v=F8v1SONcdsU&amp;t=438"">7:18</a> perfectly in sync with the music omg",0,0,2023-01-26T16:16:34Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Which app to use to edit ?,0,0,2023-01-24T02:27:12Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Please teach me I’m ready to learn,0,0,2023-01-19T16:54:49Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Legend,0,0,2023-01-02T14:22:27Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Masterpiece. This makes me wanna start making ads,0,0,2023-01-02T14:20:06Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,I am a huge fan of your work and love your step by step reviews of your process. You’ve inspired to step my video editing and creativity game up! Thank you.,3,0,2022-12-18T10:10:13Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Super talented! Great Job!,0,0,2022-12-09T01:57:25Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Hi,0,0,2022-11-07T01:49:04Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,I don&#39;t have a turntable. what substitute should i use?,0,0,2022-10-30T05:24:25Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,where can I get the turntable?,0,0,2022-09-22T12:08:17Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Hi Daniel, I create short content (Reels/promo videos) for social media and I love what you do!",0,0,2022-09-21T18:35:01Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Pov we are watching add to see add 🤣,0,0,2022-09-16T08:28:53Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,you&#39;re awesome!,0,0,2022-09-14T07:35:40Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,What software you think he used for animation? 🤔,0,0,2022-09-06T04:10:34Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,brilliant,0,0,2022-07-18T00:11:47Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Amazing! Please teach masking in iMovie,0,0,2022-07-12T06:58:46Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,What editing app do you use?,0,0,2022-07-04T00:47:03Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Hi was this edited in after effects or premier pro,0,0,2022-07-03T03:47:05Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,How are you editing this? What program are you using to get rid of the chopsticks and cork?,0,0,2022-06-25T18:31:34Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,u didnt say how bad/good it is compared with a pro cam,0,0,2022-06-02T18:01:07Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Dam that’s good!!,0,0,2022-05-20T02:21:50Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Please could you advise which mobile mount you&#39;re using?,0,0,2022-05-03T18:59:31Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,👏👏👏😍😍😍,0,0,2022-04-29T17:58:56Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,and of course you play guitar,0,0,2022-04-27T14:41:16Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,it doesn&#39;t matter what camera you will use.. decent lighting is always matter.,0,0,2022-04-27T00:06:01Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Congratulations for the video, what is the average value of a job like this?",0,0,2022-04-21T18:39:08Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"I guss many people watch this video hoping to ear someone telling them: u can do it using smart phone!<br>well, it turned out that I still need lots of knowledge and skills!!!",0,0,2022-04-19T05:20:42Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,which software is easy to edit &amp; add music for video for beginners?,0,0,2022-03-24T19:00:12Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,SOOOOOOOO EDUCATIONALLLLLLL.  LEARNED ALOTTT.  SUBSCRIBED !!!!  VERY ARTISTIC,0,0,2022-03-17T19:49:49Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Bro u should start your own beverage and film it also collab with other youtuber, I m sure you will succeed.",1,0,2022-03-03T17:17:55Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Daniel you are amazing, you have amazing skill 💯👏🏾👏🏾",0,0,2022-02-27T14:35:50Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"<a href=""https://www.youtube.com/watch?v=F8v1SONcdsU&amp;t=438"">7:18</a> DAMNNN!",0,0,2022-02-24T12:20:50Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,what edit program did you use for this project?,0,0,2022-02-09T20:09:56Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"This video deservers a sub, so much creativity",0,0,2022-01-31T15:37:19Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,I look forward to learning the stuff that you shared with us.,0,0,2021-12-23T19:31:12Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,which iphone?,0,0,2021-12-20T03:53:16Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,you a bad boy!,0,0,2021-12-20T03:49:38Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Awesome. 🙏🙏🙏🙏,0,0,2021-12-01T17:22:56Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Just wow people are crazy talented,0,0,2021-11-16T11:39:45Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,👑👑👑👑👑👑👑♥️♥️♥️♥️♥️♥️,0,0,2021-11-07T23:23:36Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Genius, you&#39;re so innovative",0,0,2021-10-21T17:49:03Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Just think what you could do with a good phone?,0,0,2021-10-20T20:20:01Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Love it !!,0,0,2021-10-12T20:43:15Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,What did you use to edit your footage???,0,0,2021-10-11T16:29:25Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Fantastic! So creative! Which iPhone is it btw?,0,0,2021-10-09T23:01:56Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Very interesting and innovative thanks,0,0,2021-10-02T15:34:40Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,How to get back music like that?,0,0,2021-09-28T09:44:04Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,I&#39;m trying a similar technique to the first shot in this commercial!,0,0,2021-09-25T15:56:50Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,This commercial&#39;s  are better than TV,0,0,2021-09-22T15:49:37Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Ha ha thx for this Video 🤣 It’s just amazing what great film you can make with iPhone meanwhile. No need for me taking whole camera Equipments. 😃😎 Simp➡️<a href=""https://www.youtube.com/watch?v=ugBNdg1GERc"">https://youtu.be/ugBNdg1GERc</a> 🎬 Also I was surprised when my kid made this filming just this summer on iPhone only! 😅thx for your video ❤️",0,0,2021-09-14T09:13:41Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Thank you for giving us a great example of how to get a great video with our phone with commercial level outcomes. Could you please do the same experience but instead of editing the video with your high end video editing program, you do it with phone’ video editing app.",0,0,2021-09-11T00:40:47Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,really great artist I apperciate these awesome videos but what softwear you use to make the promos,0,0,2021-09-01T10:51:00Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Do you get paid of the commercials you make?,0,0,2021-08-28T21:45:01Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Talent 👏,0,0,2021-08-28T15:07:15Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,who has any idea what the effect of the glowy borders he uses once a while in his vids @daniel schiffer,0,1,2021-08-18T21:34:52Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Hello, could you please do the same or similar tutorial in Adobe Premiere since it is the program that most Latin Americans use",0,0,2021-08-10T23:26:17Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,So cool.. thanks man,0,0,2021-08-06T15:47:11Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,what is that tripod you used at the start of the video on your iphone?,0,0,2021-08-03T18:09:12Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Your iPhone: $$$$$$$$$<br>Mine: 🧱,0,0,2021-08-01T03:40:30Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"Pray this prayer from the bottom of your heart  out loud to be saved <br>Dear Lord Jesus, I know that I am a sinner, and I ask for Your forgiveness. I believe You died for my sins and rose from the dead. I turn from my sins and invite You to come into my heart and life. I repent of my sins. I will worship you all the days of my life.I want to trust and follow You as my Lord and Savior.I receive it and Believe it in<br>Jesus Powerful Name, AMEN❗️.",0,0,2021-07-27T21:17:33Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Shoxaul on YT vids inspired by Daniel,0,0,2021-07-15T22:45:57Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Can you please make a video with the iphone but with only household items or something easily and cheap?? Please,0,0,2021-07-15T15:38:04Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Daniel looks good when is clean shaved,0,0,2021-07-15T12:19:20Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"<a href=""https://www.youtube.com/watch?v=F8v1SONcdsU&amp;t=360"">6:00</a> <br><br>Yooooooo",0,0,2021-07-13T15:21:00Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,CAN U DO MORE VIDEOS WITH PHONE,0,0,2021-07-02T05:48:34Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Which app u use to edit videos???,0,0,2021-07-01T11:36:07Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,"I kinda feel like he&#39;s the perfect boyfriend... let me explain, he Skates, he plays Basketball, he dresses well and he can play the guitar. What&#39;s not to like??😂",0,0,2021-06-29T21:02:00Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,I thought there was an ad in the beginning. Lol,0,0,2021-06-27T20:03:45Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Wait.a.minute.Is.That.a.kombucha?,0,0,2021-06-27T19:09:15Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,This guy is making good use of his girlfriend.<br><br>Awesome video btw,0,0,2021-06-27T09:28:23Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,It would look wayyyyyyy cinematic if you just shot it using Filmic Pro.,0,0,2021-06-24T13:56:30Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,I need to get myself some green/blue screen too!,0,0,2021-06-20T17:18:05Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Frigggin genius! 🥺,0,0,2021-06-15T01:31:21Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Can you please answer me that  which country are you from?,0,0,2021-06-11T15:03:56Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,its not shocking anymore.. phones now are capable of recording 4k 60fps.. with beautiful filters.. so yeah.. you can get incredible results in controlled environment.. but still.. his work is very creative..,1,0,2021-06-11T09:30:49Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,thx,0,0,2021-06-10T13:31:39Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,love from sri lanka,0,0,2021-06-04T12:24:14Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,He is so handsome😭,0,0,2021-05-31T16:34:09Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,How to edit together,0,0,2021-05-31T02:38:41Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Really impressed to this content! Im so much learn from your every Videos Diy hack Tutorial Filming and Techniques,0,0,2021-05-30T23:43:02Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Nice Job Daniel! Congratulations,0,0,2021-05-26T17:05:18Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,I’m into mobile phone street photography/videography and this gives so much inspiration to me.,0,0,2021-05-25T02:48:01Z
F8v1SONcdsU,I tried filming a product commercial with my iPhone,Daniel Schiffer,Staight up I thought that was an ad for your video,1,0,2021-05-17T05:27:57Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,Tip rule of the thirds! Go for a one of those 2-3 lines on your iPhone camera it makes for better shots and makes the image pop.,2,0,2024-07-18T02:37:17Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,4k 24 is the best for the purest quality,1,1,2024-07-03T05:24:50Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,not even look cinematic,0,1,2024-06-30T00:46:53Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,How you get the iPhone animation thou?,0,1,2024-06-25T23:45:43Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,Full breakdown please 🙏,0,0,2024-06-23T07:35:25Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,anybody followed the filter settings?,0,0,2024-06-23T07:18:53Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,Cinematic video option: 👁️ 👄 👁️,1,0,2024-06-21T19:46:52Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,"Hello, how do you slow down the clip ?",0,0,2024-06-20T14:14:46Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,❤ 👌,1,0,2024-06-17T10:15:41Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,bts pls,0,0,2024-06-12T12:46:39Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,cinematic would NEVER be shot portrait.....,0,2,2024-06-10T16:38:51Z
ZjbThd8q0ok,Make your iPhone Videos look Cinematic! Easy Guideline,SMARTPHONE FILMMAKING PRO,This is geneous many don&#39;t know what their iPhone can do,0,1,2024-06-03T15:58:31Z
